city,family,format,submitted_keyword,grouped_submitted_keywords,returned_keyword,close_variants,average_monthly_searches,competition,competition_index,average_cpc_gbp,low_top_of_page_gbp,high_top_of_page_gbp,monthly_search_volumes,geography_method,observed_at
Liverpool,Tabletop and games,Chess clubs,chess club Liverpool,chess club Liverpool,chess club liverpool,chess club Liverpool,70,LOW,0,0.0000,0.0000,0.0000,2025-august:70|2025-september:70|2025-october:90|2025-november:70|2025-december:70|2026-january:90|2026-february:70|2026-march:90|2026-april:90|2026-may:50|2026-june:70|2026-july:70,explicit_city_query_under_uk_target,2026-09-03
Liverpool,"Wellness, spa and retreats",Yoga retreats,yoga retreats Liverpool,yoga retreats Liverpool,yoga retreats liverpool,yoga retreats Liverpool,20,MEDIUM,34,0.4100,0.1382,0.7680,2025-august:20|2025-september:20|2025-october:30|2025-november:10|2025-december:40|2026-january:30|2026-february:20|2026-march:20|2026-april:10|2026-may:30|2026-june:10|2026-july:20,explicit_city_query_under_uk_target,2026-09-03
Liverpool,Racket and team sport,Padel,padel Liverpool,padel Liverpool,padel liverpool,padel Liverpool,2400,LOW,2,0.9289,0.3693,0.8968,2025-august:2400|2025-september:2400|2025-october:2400|2025-november:1600|2025-december:1300|2026-january:2900|2026-february:2400|2026-march:2400|2026-april:2900|2026-may:1900|2026-june:1600|2026-july:1600,explicit_city_query_under_uk_target,2026-09-03
Liverpool,Food and drink,Cooking classes,cooking classes Liverpool,cooking classes Liverpool,cooking classes liverpool,cooking classes Liverpool,720,HIGH,98,0.8264,0.2495,0.8480,2025-august:720|2025-september:720|2025-october:880|2025-november:1000|2025-december:1000|2026-january:880|2026-february:720|2026-march:590|2026-april:480|2026-may:480|2026-june:480|2026-july:480,explicit_city_query_under_uk_target,2026-09-03
Liverpool,Nature and animals,Nature walks,nature walks Liverpool,nature walks Liverpool,nature walks liverpool,nature walks Liverpool,50,LOW,14,0.1929,0.1070,1.2239,2025-august:50|2025-september:30|2025-october:20|2025-november:50|2025-december:30|2026-january:90|2026-february:30|2026-march:50|2026-april:50|2026-may:70|2026-june:30|2026-july:50,explicit_city_query_under_uk_target,2026-09-03
Liverpool,Performance and dance,Karaoke,karaoke Liverpool,karaoke Liverpool,karaoke liverpool,karaoke Liverpool,2400,LOW,24,0.4263,0.1867,0.7155,2025-august:2400|2025-september:2400|2025-october:2400|2025-november:2400|2025-december:2400|2026-january:2400|2026-february:2400|2026-march:1900|2026-april:1900|2026-may:1900|2026-june:1600|2026-july:1900,explicit_city_query_under_uk_target,2026-09-03
Liverpool,"Wellness, spa and retreats",Spa retreats,spa retreats Liverpool,spa retreats Liverpool,spa retreats liverpool,spa retreats Liverpool,40,HIGH,99,0.9189,0.2723,0.7418,2025-august:30|2025-september:50|2025-october:30|2025-november:50|2025-december:50|2026-january:40|2026-february:40|2026-march:30|2026-april:40|2026-may:20|2026-june:30|2026-july:20,explicit_city_query_under_uk_target,2026-09-03
Liverpool,Craft and making,General art workshops,art workshops Liverpool,art workshops Liverpool,art workshops liverpool,art workshops Liverpool,390,HIGH,78,1.5045,0.4950,1.5290,2025-august:320|2025-september:390|2025-october:390|2025-november:480|2025-december:320|2026-january:480|2026-february:390|2026-march:320|2026-april:320|2026-may:260|2026-june:260|2026-july:320,explicit_city_query_under_uk_target,2026-09-03
Liverpool,Craft and making,Sip and paint,sip and paint Liverpool,sip and paint Liverpool,sip and paint liverpool,sip and paint Liverpool,590,HIGH,100,1.2063,0.3398,1.2715,2025-august:480|2025-september:720|2025-october:720|2025-november:590|2025-december:480|2026-january:880|2026-february:880|2026-march:720|2026-april:590|2026-may:590|2026-june:590|2026-july:480,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Competitive experiences,Darts,darts Sheffield,darts Sheffield,darts sheffield,darts Sheffield,1000,LOW,23,0.6677,0.3768,0.8562,2025-august:390|2025-september:480|2025-october:1000|2025-november:720|2025-december:1000|2026-january:1300|2026-february:1000|2026-march:880|2026-april:1000|2026-may:3600|2026-june:320|2026-july:260,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Performance and dance,Line dancing,line dancing Sheffield,line dancing Sheffield,line dancing sheffield,line dancing Sheffield,210,LOW,2,0.8561,0.0000,0.0000,2025-august:210|2025-september:260|2025-october:260|2025-november:210|2025-december:140|2026-january:260|2026-february:260|2026-march:260|2026-april:210|2026-may:170|2026-june:210|2026-july:210,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Performance and dance,Salsa classes,salsa classes Sheffield,salsa classes Sheffield,salsa classes sheffield,salsa classes Sheffield,170,LOW,2,0.0000,0.0000,0.0000,2025-august:140|2025-september:170|2025-october:210|2025-november:170|2025-december:140|2026-january:170|2026-february:210|2026-march:170|2026-april:140|2026-may:170|2026-june:110|2026-july:110,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Tabletop and games,Board-game cafes,board game cafe Sheffield,board game cafe Sheffield,board game cafe sheffield,board game cafe Sheffield,1000,LOW,0,0.0000,0.0000,0.0000,2025-august:1000|2025-september:1000|2025-october:1300|2025-november:1000|2025-december:1000|2026-january:1600|2026-february:1600|2026-march:1000|2026-april:880|2026-may:880|2026-june:720|2026-july:720,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Craft and making,Pottery painting,pottery painting Sheffield,pottery painting Sheffield,pottery painting sheffield,pottery painting Sheffield,2400,LOW,3,0.4212,0.3732,2.4437,2025-august:2400|2025-september:2400|2025-october:2400|2025-november:2400|2025-december:1600|2026-january:2900|2026-february:3600|2026-march:2900|2026-april:1900|2026-may:1600|2026-june:1300|2026-july:1900,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Craft and making,Pottery classes,pottery classes Sheffield,pottery classes Sheffield,pottery classes sheffield,pottery classes Sheffield,590,HIGH,96,0.9328,0.2999,1.1117,2025-august:590|2025-september:590|2025-october:590|2025-november:720|2025-december:880|2026-january:1000|2026-february:880|2026-march:720|2026-april:390|2026-may:480|2026-june:480|2026-july:480,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Tabletop and games,Dungeons & Dragons,dungeons and dragons Sheffield,dungeons and dragons Sheffield,dungeons and dragons sheffield,dungeons and dragons Sheffield,30,LOW,0,0.0000,0.0000,0.0000,2025-august:30|2025-september:30|2025-october:30|2025-november:20|2025-december:40|2026-january:50|2026-february:40|2026-march:20|2026-april:20|2026-may:20|2026-june:30|2026-july:30,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Craft and making,Sewing classes,sewing classes Sheffield,sewing classes Sheffield,sewing classes sheffield,sewing classes Sheffield,170,LOW,16,0.4493,0.2373,0.9030,2025-august:170|2025-september:170|2025-october:170|2025-november:170|2025-december:140|2026-january:210|2026-february:110|2026-march:140|2026-april:140|2026-may:110|2026-june:170|2026-july:170,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Food and drink,Wine tasting,wine tasting Sheffield,wine tasting Sheffield,wine tasting sheffield,wine tasting Sheffield,390,HIGH,99,0.4775,0.2963,0.6405,2025-august:390|2025-september:480|2025-october:480|2025-november:480|2025-december:590|2026-january:480|2026-february:260|2026-march:390|2026-april:320|2026-may:320|2026-june:320|2026-july:390,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Performance and dance,Acting classes,acting classes Sheffield,acting classes Sheffield,acting classes sheffield,acting classes Sheffield,210,LOW,23,1.6466,0.4892,1.5918,2025-august:210|2025-september:320|2025-october:260|2025-november:210|2025-december:260|2026-january:390|2026-february:210|2026-march:210|2026-april:170|2026-may:140|2026-june:210|2026-july:140,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Tabletop and games,Quiz nights,quiz night Sheffield,quiz night Sheffield,quiz night sheffield,quiz night Sheffield,720,LOW,1,3.5262,0.0000,0.0000,2025-august:720|2025-september:880|2025-october:880|2025-november:720|2025-december:590|2026-january:720|2026-february:880|2026-march:880|2026-april:720|2026-may:720|2026-june:480|2026-july:480,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Racket and team sport,Netball,netball clubs Sheffield,netball clubs Sheffield,netball clubs sheffield,netball clubs Sheffield,30,LOW,3,0.7306,0.0000,0.0000,2025-august:20|2025-september:50|2025-october:50|2025-november:30|2025-december:20|2026-january:30|2026-february:40|2026-march:40|2026-april:20|2026-may:20|2026-june:20|2026-july:20,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Outdoor and endurance,Running clubs,running clubs Sheffield,running clubs Sheffield,running clubs sheffield,running clubs Sheffield,320,LOW,3,8.2897,0.6179,4.0693,2025-august:320|2025-september:390|2025-october:390|2025-november:260|2025-december:260|2026-january:320|2026-february:260|2026-march:320|2026-april:320|2026-may:260|2026-june:260|2026-july:210,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Tabletop and games,Chess clubs,chess club Sheffield,chess club Sheffield,chess club sheffield,chess club Sheffield,110,LOW,0,0.0000,0.0000,0.0000,2025-august:90|2025-september:110|2025-october:140|2025-november:110|2025-december:90|2026-january:140|2026-february:110|2026-march:90|2026-april:90|2026-may:90|2026-june:110|2026-july:90,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Racket and team sport,Padel,padel Sheffield,padel Sheffield,padel sheffield,padel Sheffield,2900,LOW,1,0.4341,0.5788,14.8350,2025-august:2900|2025-september:4400|2025-october:3600|2025-november:2400|2025-december:1900|2026-january:2900|2026-february:2900|2026-march:2900|2026-april:2900|2026-may:2900|2026-june:2400|2026-july:2400,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Food and drink,Cooking classes,cooking classes Sheffield,cooking classes Sheffield,cooking classes sheffield,cooking classes Sheffield,480,HIGH,92,0.6241,0.2559,0.8287,2025-august:390|2025-september:480|2025-october:590|2025-november:720|2025-december:880|2026-january:590|2026-february:480|2026-march:390|2026-april:320|2026-may:320|2026-june:390|2026-july:390,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Nature and animals,Nature walks,nature walks Sheffield,nature walks Sheffield,nature walks sheffield,nature walks Sheffield,20,LOW,15,0.8469,0.1572,2.2401,2025-august:40|2025-september:30|2025-october:30|2025-november:30|2025-december:30|2026-january:20|2026-february:10|2026-march:10|2026-april:30|2026-may:20|2026-june:10|2026-july:20,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Performance and dance,Karaoke,karaoke Sheffield,karaoke Sheffield,karaoke sheffield,karaoke Sheffield,1300,LOW,21,0.5134,0.2889,0.7930,2025-august:1600|2025-september:1300|2025-october:1600|2025-november:1600|2025-december:1600|2026-january:1300|2026-february:1300|2026-march:1300|2026-april:1300|2026-may:1300|2026-june:1000|2026-july:1000,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Craft and making,General art workshops,art workshops Sheffield,art workshops Sheffield,art workshops sheffield,art workshops Sheffield,320,HIGH,80,0.7118,0.3185,1.2032,2025-august:320|2025-september:320|2025-october:390|2025-november:320|2025-december:260|2026-january:390|2026-february:320|2026-march:320|2026-april:260|2026-may:260|2026-june:260|2026-july:260,explicit_city_query_under_uk_target,2026-09-03
Sheffield,Craft and making,Sip and paint,sip and paint Sheffield,sip and paint Sheffield,sip and paint sheffield,sip and paint Sheffield,320,HIGH,97,0.6812,0.2724,0.7480,2025-august:260|2025-september:390|2025-october:320|2025-november:320|2025-december:320|2026-january:480|2026-february:390|2026-march:320|2026-april:260|2026-may:320|2026-june:320|2026-july:260,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Competitive experiences,Darts,darts Newcastle,darts Newcastle,darts newcastle,darts Newcastle,1900,MEDIUM,53,0.7737,0.1868,0.8056,2025-august:720|2025-september:1000|2025-october:2400|2025-november:1600|2025-december:2400|2026-january:3600|2026-february:6600|2026-march:1000|2026-april:880|2026-may:720|2026-june:590|2026-july:590,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Performance and dance,Line dancing,line dancing Newcastle,line dancing Newcastle,line dancing newcastle,line dancing Newcastle,210,LOW,26,2.1674,0.5513,2.4165,2025-august:170|2025-september:260|2025-october:260|2025-november:170|2025-december:170|2026-january:260|2026-february:210|2026-march:170|2026-april:210|2026-may:210|2026-june:170|2026-july:170,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Performance and dance,Salsa classes,salsa classes Newcastle,salsa classes Newcastle,salsa classes newcastle,salsa classes Newcastle,90,LOW,10,1.1854,0.1147,1.4835,2025-august:90|2025-september:90|2025-october:90|2025-november:90|2025-december:70|2026-january:110|2026-february:110|2026-march:70|2026-april:70|2026-may:50|2026-june:50|2026-july:70,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Tabletop and games,Board-game cafes,board game cafe Newcastle,board game cafe Newcastle,board game cafe newcastle,board game cafe Newcastle,170,LOW,1,0.0000,0.0000,0.0000,2025-august:210|2025-september:140|2025-october:170|2025-november:170|2025-december:170|2026-january:210|2026-february:170|2026-march:140|2026-april:140|2026-may:140|2026-june:140|2026-july:140,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Craft and making,Pottery painting,pottery painting Newcastle,pottery painting Newcastle,pottery painting newcastle,pottery painting Newcastle,1900,LOW,10,0.1600,0.0894,0.9214,2025-august:1900|2025-september:1900|2025-october:2400|2025-november:1900|2025-december:1300|2026-january:2400|2026-february:2900|2026-march:1900|2026-april:1600|2026-may:1300|2026-june:1300|2026-july:1600,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Craft and making,Pottery classes,pottery classes Newcastle,pottery classes Newcastle,pottery classes newcastle,pottery classes Newcastle,480,LOW,32,0.4267,0.2249,0.7824,2025-august:480|2025-september:590|2025-october:480|2025-november:590|2025-december:590|2026-january:880|2026-february:590|2026-march:590|2026-april:390|2026-may:320|2026-june:390|2026-july:320,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Tabletop and games,Dungeons & Dragons,dungeons and dragons Newcastle,dungeons and dragons Newcastle,dungeons and dragons newcastle,dungeons and dragons Newcastle,20,LOW,0,0.0000,0.0000,0.0000,2025-august:20|2025-september:20|2025-october:20|2025-november:40|2025-december:30|2026-january:50|2026-february:20|2026-march:10|2026-april:20|2026-may:20|2026-june:20|2026-july:20,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Craft and making,Sewing classes,sewing classes Newcastle,sewing classes Newcastle,sewing classes newcastle,sewing classes Newcastle,90,LOW,9,1.0160,0.3626,0.8484,2025-august:110|2025-september:90|2025-october:110|2025-november:90|2025-december:70|2026-january:110|2026-february:90|2026-march:70|2026-april:70|2026-may:70|2026-june:50|2026-july:90,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Food and drink,Wine tasting,wine tasting Newcastle,wine tasting Newcastle,wine tasting newcastle,wine tasting Newcastle,720,HIGH,98,0.6294,0.4552,0.5894,2025-august:720|2025-september:720|2025-october:880|2025-november:1000|2025-december:1000|2026-january:880|2026-february:720|2026-march:880|2026-april:590|2026-may:590|2026-june:590|2026-july:480,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Performance and dance,Acting classes,acting classes Newcastle,acting classes Newcastle,acting classes newcastle,acting classes Newcastle,170,MEDIUM,41,3.9442,0.6187,3.1654,2025-august:140|2025-september:170|2025-october:140|2025-november:140|2025-december:170|2026-january:320|2026-february:140|2026-march:140|2026-april:110|2026-may:140|2026-june:110|2026-july:90,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Tabletop and games,Quiz nights,quiz night Newcastle,quiz night Newcastle,quiz night newcastle,quiz night Newcastle,30,LOW,1,0.0000,0.0000,0.0000,2025-august:40|2025-september:20|2025-october:50|2025-november:30|2025-december:30|2026-january:40|2026-february:30|2026-march:20|2026-april:30|2026-may:10|2026-june:30|2026-july:30,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Racket and team sport,Volleyball,volleyball clubs Newcastle,volleyball clubs Newcastle,volleyball clubs newcastle,volleyball clubs Newcastle,10,LOW,0,0.0000,0.0000,0.0000,2025-august:10|2025-september:10|2025-october:10|2025-november:10|2025-december:10|2026-january:10|2026-february:10|2026-march:10|2026-april:10|2026-may:10|2026-june:10|2026-july:10,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Racket and team sport,Netball,netball clubs Newcastle,netball clubs Newcastle,netball clubs newcastle,netball clubs Newcastle,20,LOW,0,0.0000,0.0000,0.0000,2025-august:30|2025-september:30|2025-october:50|2025-november:30|2025-december:10|2026-january:20|2026-february:20|2026-march:30|2026-april:30|2026-may:20|2026-june:20|2026-july:10,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Outdoor and endurance,Running clubs,running clubs Newcastle,running clubs Newcastle,running clubs newcastle,running clubs Newcastle,260,LOW,4,1.0611,0.5987,1.1941,2025-august:210|2025-september:390|2025-october:320|2025-november:170|2025-december:210|2026-january:260|2026-february:260|2026-march:210|2026-april:260|2026-may:210|2026-june:210|2026-july:210,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Tabletop and games,Chess clubs,chess club Newcastle,chess club Newcastle,chess club newcastle,chess club Newcastle,40,LOW,0,0.0000,0.0000,0.0000,2025-august:40|2025-september:40|2025-october:50|2025-november:50|2025-december:30|2026-january:40|2026-february:30|2026-march:30|2026-april:40|2026-may:40|2026-june:30|2026-july:20,explicit_city_query_under_uk_target,2026-09-03
Newcastle,"Wellness, spa and retreats",Yoga retreats,yoga retreats Newcastle,yoga retreats Newcastle,yoga retreats newcastle,yoga retreats Newcastle,20,LOW,30,0.6680,0.0000,0.0000,2025-august:10|2025-september:20|2025-october:20|2025-november:30|2025-december:20|2026-january:20|2026-february:10|2026-march:20|2026-april:10|2026-may:10|2026-june:10|2026-july:10,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Racket and team sport,Padel,padel Newcastle,padel Newcastle,padel newcastle,padel Newcastle,1300,LOW,30,1.1853,0.9550,1.3406,2025-august:1600|2025-september:1600|2025-october:1300|2025-november:1000|2025-december:880|2026-january:1600|2026-february:1600|2026-march:1300|2026-april:1600|2026-may:1300|2026-june:1000|2026-july:1000,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Food and drink,Cooking classes,cooking classes Newcastle,cooking classes Newcastle,cooking classes newcastle,cooking classes Newcastle,480,HIGH,93,0.5949,0.2861,0.6698,2025-august:390|2025-september:590|2025-october:590|2025-november:720|2025-december:880|2026-january:720|2026-february:590|2026-march:480|2026-april:320|2026-may:390|2026-june:390|2026-july:320,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Nature and animals,Nature walks,nature walks Newcastle,nature walks Newcastle,nature walks newcastle,nature walks Newcastle,30,LOW,9,0.7704,0.0000,0.0000,2025-august:30|2025-september:30|2025-october:20|2025-november:10|2025-december:10|2026-january:20|2026-february:30|2026-march:40|2026-april:30|2026-may:40|2026-june:30|2026-july:20,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Performance and dance,Karaoke,karaoke Newcastle,karaoke Newcastle,karaoke newcastle,karaoke Newcastle,1300,LOW,12,0.4340,0.2275,1.1418,2025-august:1300|2025-september:1300|2025-october:1600|2025-november:1300|2025-december:1300|2026-january:1300|2026-february:1300|2026-march:1300|2026-april:1300|2026-may:1300|2026-june:1000|2026-july:1000,explicit_city_query_under_uk_target,2026-09-03
Newcastle,"Wellness, spa and retreats",Spa retreats,spa retreats Newcastle,spa retreats Newcastle,spa retreats newcastle,spa retreats Newcastle,40,HIGH,100,0.5726,0.2217,0.6722,2025-august:50|2025-september:40|2025-october:40|2025-november:50|2025-december:40|2026-january:70|2026-february:50|2026-march:40|2026-april:20|2026-may:30|2026-june:30|2026-july:30,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Craft and making,General art workshops,art workshops Newcastle,art workshops Newcastle,art workshops newcastle,art workshops Newcastle,30,MEDIUM,34,0.4631,0.0000,0.0000,2025-august:20|2025-september:30|2025-october:30|2025-november:50|2025-december:50|2026-january:40|2026-february:40|2026-march:40|2026-april:30|2026-may:40|2026-june:20|2026-july:20,explicit_city_query_under_uk_target,2026-09-03
Newcastle,Craft and making,Sip and paint,sip and paint Newcastle,sip and paint Newcastle,sip and paint newcastle,sip and paint Newcastle,320,HIGH,99,0.9233,0.3620,0.9121,2025-august:260|2025-september:260|2025-october:320|2025-november:260|2025-december:210|2026-january:390|2026-february:390|2026-march:320|2026-april:260|2026-may:260|2026-june:210|2026-july:260,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Competitive experiences,Darts,darts Cardiff,darts Cardiff,darts cardiff,darts Cardiff,1600,MEDIUM,46,1.2366,0.4209,1.4031,2025-august:880|2025-september:1000|2025-october:1600|2025-november:1300|2025-december:1900|2026-january:1900|2026-february:1900|2026-march:5400|2026-april:720|2026-may:590|2026-june:480|2026-july:480,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Performance and dance,Line dancing,line dancing Cardiff,line dancing Cardiff,line dancing cardiff,line dancing Cardiff,210,LOW,4,3.7948,0.7763,2.4913,2025-august:170|2025-september:390|2025-october:260|2025-november:170|2025-december:110|2026-january:260|2026-february:210|2026-march:210|2026-april:140|2026-may:140|2026-june:210|2026-july:110,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Performance and dance,Salsa classes,salsa classes Cardiff,salsa classes Cardiff,salsa classes cardiff,salsa classes Cardiff,140,LOW,5,0.3064,0.0000,0.0000,2025-august:170|2025-september:140|2025-october:170|2025-november:140|2025-december:110|2026-january:210|2026-february:210|2026-march:140|2026-april:110|2026-may:110|2026-june:140|2026-july:140,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Tabletop and games,Board-game cafes,board game cafe Cardiff,board game cafe Cardiff,board game cafe cardiff,board game cafe Cardiff,390,LOW,0,0.0000,0.0000,0.0000,2025-august:320|2025-september:390|2025-october:480|2025-november:320|2025-december:390|2026-january:480|2026-february:480|2026-march:390|2026-april:320|2026-may:320|2026-june:390|2026-july:210,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Craft and making,Pottery painting,pottery painting Cardiff,pottery painting Cardiff,pottery painting cardiff,pottery painting Cardiff,1000,LOW,14,0.3079,0.1583,0.7760,2025-august:1300|2025-september:1000|2025-october:1300|2025-november:1000|2025-december:720|2026-january:1600|2026-february:1600|2026-march:1300|2026-april:880|2026-may:880|2026-june:880|2026-july:1000,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Craft and making,Pottery classes,pottery classes Cardiff,pottery classes Cardiff,pottery classes cardiff,pottery classes Cardiff,720,HIGH,99,0.5572,0.1380,1.4159,2025-august:720|2025-september:880|2025-october:720|2025-november:880|2025-december:880|2026-january:1000|2026-february:880|2026-march:880|2026-april:480|2026-may:480|2026-june:480|2026-july:480,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Tabletop and games,Dungeons & Dragons,dungeons and dragons Cardiff,dungeons and dragons Cardiff,dungeons and dragons cardiff,dungeons and dragons Cardiff,50,LOW,1,0.0287,0.0000,0.0000,2025-august:50|2025-september:50|2025-october:50|2025-november:70|2025-december:90|2026-january:110|2026-february:50|2026-march:40|2026-april:30|2026-may:20|2026-june:30|2026-july:40,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Craft and making,Sewing classes,sewing classes Cardiff,sewing classes Cardiff,sewing classes cardiff,sewing classes Cardiff,170,LOW,27,0.5524,0.2761,1.4189,2025-august:170|2025-september:210|2025-october:210|2025-november:140|2025-december:140|2026-january:210|2026-february:140|2026-march:140|2026-april:140|2026-may:140|2026-june:140|2026-july:170,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Food and drink,Wine tasting,wine tasting Cardiff,wine tasting Cardiff,wine tasting cardiff,wine tasting Cardiff,480,HIGH,95,0.4765,0.1462,0.5535,2025-august:480|2025-september:590|2025-october:590|2025-november:590|2025-december:720|2026-january:590|2026-february:480|2026-march:590|2026-april:480|2026-may:480|2026-june:390|2026-july:390,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Performance and dance,Acting classes,acting classes Cardiff,acting classes Cardiff,acting classes cardiff,acting classes Cardiff,170,LOW,30,1.8526,0.4728,1.3252,2025-august:170|2025-september:210|2025-october:140|2025-november:170|2025-december:210|2026-january:320|2026-february:170|2026-march:170|2026-april:110|2026-may:170|2026-june:140|2026-july:140,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Tabletop and games,Quiz nights,quiz night Cardiff,quiz night Cardiff,quiz night cardiff,quiz night Cardiff,390,LOW,2,0.4930,0.0000,0.0000,2025-august:390|2025-september:590|2025-october:590|2025-november:390|2025-december:320|2026-january:480|2026-february:390|2026-march:480|2026-april:390|2026-may:320|2026-june:320|2026-july:260,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Racket and team sport,Netball,netball clubs Cardiff,netball clubs Cardiff,netball clubs cardiff,netball clubs Cardiff,70,LOW,4,0.9807,0.0000,0.0000,2025-august:50|2025-september:140|2025-october:110|2025-november:50|2025-december:50|2026-january:70|2026-february:40|2026-march:40|2026-april:40|2026-may:30|2026-june:40|2026-july:50,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Outdoor and endurance,Running clubs,running clubs Cardiff,running clubs Cardiff,running clubs cardiff,running clubs Cardiff,210,LOW,3,0.4893,0.4858,1.4034,2025-august:260|2025-september:260|2025-october:390|2025-november:170|2025-december:170|2026-january:260|2026-february:170|2026-march:260|2026-april:170|2026-may:210|2026-june:140|2026-july:170,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Tabletop and games,Chess clubs,chess club Cardiff,chess club Cardiff,chess club cardiff,chess club Cardiff,170,LOW,0,0.0000,0.0000,0.0000,2025-august:170|2025-september:170|2025-october:170|2025-november:140|2025-december:90|2026-january:140|2026-february:170|2026-march:140|2026-april:210|2026-may:210|2026-june:140|2026-july:140,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Racket and team sport,Padel,padel Cardiff,padel Cardiff,padel cardiff,padel Cardiff,2400,LOW,25,0.3694,0.1798,0.4196,2025-august:2400|2025-september:2900|2025-october:2400|2025-november:1900|2025-december:1600|2026-january:2900|2026-february:2900|2026-march:4400|2026-april:3600|2026-may:2400|2026-june:1900|2026-july:1600,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Food and drink,Cooking classes,cooking classes Cardiff,cooking classes Cardiff,cooking classes cardiff,cooking classes Cardiff,480,HIGH,100,0.8241,0.2483,1.2031,2025-august:480|2025-september:590|2025-october:590|2025-november:720|2025-december:880|2026-january:590|2026-february:480|2026-march:480|2026-april:390|2026-may:320|2026-june:320|2026-july:320,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Nature and animals,Nature walks,nature walks Cardiff,nature walks Cardiff,nature walks cardiff,nature walks Cardiff,30,LOW,12,0.4062,0.0975,1.0459,2025-august:50|2025-september:20|2025-october:20|2025-november:10|2025-december:20|2026-january:40|2026-february:30|2026-march:40|2026-april:30|2026-may:10|2026-june:30|2026-july:50,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Performance and dance,Karaoke,karaoke Cardiff,karaoke Cardiff,karaoke cardiff,karaoke Cardiff,1600,LOW,33,0.8309,0.2971,0.8809,2025-august:1900|2025-september:1600|2025-october:1900|2025-november:1900|2025-december:1600|2026-january:1600|2026-february:1600|2026-march:1600|2026-april:1600|2026-may:1600|2026-june:1600|2026-july:1600,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Craft and making,General art workshops,art workshops Cardiff,art workshops Cardiff,art workshops cardiff,art workshops Cardiff,50,HIGH,92,0.2700,0.3662,1.8065,2025-august:70|2025-september:50|2025-october:50|2025-november:70|2025-december:40|2026-january:70|2026-february:70|2026-march:40|2026-april:20|2026-may:50|2026-june:50|2026-july:50,explicit_city_query_under_uk_target,2026-09-03
Cardiff,Craft and making,Sip and paint,sip and paint Cardiff,sip and paint Cardiff,sip and paint cardiff,sip and paint Cardiff,320,HIGH,100,0.9582,0.3693,0.9297,2025-august:260|2025-september:320|2025-october:320|2025-november:260|2025-december:260|2026-january:390|2026-february:390|2026-march:390|2026-april:320|2026-may:320|2026-june:320|2026-july:260,explicit_city_query_under_uk_target,2026-09-03
